epoch,input_type,metric_name,layer,value
25,general,weights_l2,layers.0.weight,133.08578491210938
25,general,weights_l2,layers.1.weight,118.64056396484375
25,general,weights_l2,layers.2.weight,73.83113861083984
25,train,zero_terms,,0.6180353546654732
25,train,softmax_collapse,,0.6198254823684692
26,train,loss,,8.235814874524294e-08
26,test,loss,,1.952404260635376
26,train,accuracy,,1.0
26,test,accuracy,,0.709997389715479
26,general,weights_l2,layers.0.weight,133.11993408203125
26,general,weights_l2,layers.1.weight,118.64691925048828
26,general,weights_l2,layers.2.weight,73.83216857910156
26,train,zero_terms,,0.7220854777355113
26,train,softmax_collapse,,0.7232043147087097
27,train,loss,,5.1682249591067375e-08
27,test,loss,,1.9539622068405151
27,train,accuracy,,1.0
27,test,accuracy,,0.7089532759070739
27,general,weights_l2,layers.0.weight,133.63037109375
27,general,weights_l2,layers.1.weight,118.73873901367188
27,general,weights_l2,layers.2.weight,73.8397445678711
27,train,zero_terms,,0.7431192660550459
27,train,softmax_collapse,,0.7452450394630432
28,train,loss,,0.0003926254576072097
28,test,loss,,3.0274856090545654
28,train,accuracy,,1.0
28,test,accuracy,,0.6256851996867658
28,general,weights_l2,layers.0.weight,138.0199432373047
28,general,weights_l2,layers.1.weight,119.57617950439453
28,general,weights_l2,layers.2.weight,73.89530944824219
28,train,zero_terms,,0.472588946072947
28,train,softmax_collapse,,0.4707988500595093
29,train,loss,,6.011257482896326e-07
29,test,loss,,2.1807820796966553
29,train,accuracy,,1.0
29,test,accuracy,,0.6888540850952753
29,general,weights_l2,layers.0.weight,138.02452087402344
29,general,weights_l2,layers.1.weight,119.57723236083984
29,general,weights_l2,layers.2.weight,73.89788818359375
29,train,zero_terms,,0.6065115238308346
29,train,softmax_collapse,,0.6067352890968323
30,train,loss,,9.916320919955979e-08
30,test,loss,,1.9951053857803345
30,train,accuracy,,1.0
30,test,accuracy,,0.7060819629339598
30,general,weights_l2,layers.0.weight,138.04306030273438
30,general,weights_l2,layers.1.weight,119.5802993774414
30,general,weights_l2,layers.2.weight,73.8983154296875
30,train,zero_terms,,0.7181696128887894
30,train,softmax_collapse,,0.7206310033798218
31,train,loss,,4.5787139413278055e-08
31,test,loss,,1.9511985778808594
31,train,accuracy,,1.0
31,test,accuracy,,0.711824588880188
31,general,weights_l2,layers.0.weight,138.3219757080078
31,general,weights_l2,layers.1.weight,119.62665557861328
31,general,weights_l2,layers.2.weight,73.90225982666016
31,train,zero_terms,,0.7849630789885881
31,train,softmax_collapse,,0.7841799259185791
32,train,loss,,6.46461515430019e-08
32,test,loss,,2.1267447471618652
32,train,accuracy,,1.0
32,test,accuracy,,0.6919864265204907
32,general,weights_l2,layers.0.weight,141.61973571777344
32,general,weights_l2,layers.1.weight,120.18997192382812
32,general,weights_l2,layers.2.weight,73.94386291503906
32,train,zero_terms,,0.6427612441262027
32,train,softmax_collapse,,0.6524949669837952
33,train,loss,,2.3486613827117253e-06
33,test,loss,,2.4614734649658203
33,train,accuracy,,1.0
33,test,accuracy,,0.6614460976246411
33,general,weights_l2,layers.0.weight,147.6236572265625
33,general,weights_l2,layers.1.weight,121.377197265625
33,general,weights_l2,layers.2.weight,74.02532196044922
33,train,zero_terms,,0.5356903110315507
33,train,softmax_collapse,,0.5347952842712402
34,train,loss,,2.8324495815468254e-07
34,test,loss,,2.187511682510376
34,train,accuracy,,1.0
34,test,accuracy,,0.6888540850952753
34,general,weights_l2,layers.0.weight,147.62803649902344
34,general,weights_l2,layers.1.weight,121.37841033935547
34,general,weights_l2,layers.2.weight,74.02577209472656
34,train,zero_terms,,0.6257552025061535
34,train,softmax_collapse,,0.6268740296363831
35,train,loss,,8.34651530112751e-08
35,test,loss,,2.0562610626220703
35,train,accuracy,,1.0
35,test,accuracy,,0.7019055077003393
35,general,weights_l2,layers.0.weight,147.68260192871094
35,general,weights_l2,layers.1.weight,121.38753509521484
35,general,weights_l2,layers.2.weight,74.02688598632812
35,train,zero_terms,,0.7121279928395614
35,train,softmax_collapse,,0.7131349444389343
36,train,loss,,5.695049765108706e-08
36,test,loss,,2.0786285400390625
36,train,accuracy,,1.0
36,test,accuracy,,0.7003393369877317
36,general,weights_l2,layers.0.weight,148.4820098876953
36,general,weights_l2,layers.1.weight,121.51202392578125
36,general,weights_l2,layers.2.weight,74.03591918945312
36,train,zero_terms,,0.720854777355113
36,train,softmax_collapse,,0.7206310033798218
37,train,loss,,5.569932181970216e-05
37,test,loss,,2.943303108215332
37,train,accuracy,,1.0
37,test,accuracy,,0.6272513703993735
37,general,weights_l2,layers.0.weight,154.23077392578125
37,general,weights_l2,layers.1.weight,122.47882843017578
37,general,weights_l2,layers.2.weight,74.07661437988281
37,train,zero_terms,,0.4837771313492951
37,train,softmax_collapse,,0.48377713561058044
38,train,loss,,5.139931431585865e-07
38,test,loss,,2.3239920139312744
38,train,accuracy,,1.0
38,test,accuracy,,0.6784129470112242
38,general,weights_l2,layers.0.weight,154.2329864501953
38,general,weights_l2,layers.1.weight,122.47905731201172
38,general,weights_l2,layers.2.weight,74.07649993896484
38,train,zero_terms,,0.6153501901991497
38,train,softmax_collapse,,0.6145670413970947
39,train,loss,,9.9523312258043e-08
39,test,loss,,2.1376352310180664
39,train,accuracy,,1.0
39,test,accuracy,,0.6974680240146176
39,general,weights_l2,layers.0.weight,154.25074768066406
39,general,weights_l2,layers.1.weight,122.48136138916016
39,general,weights_l2,layers.2.weight,74.07659912109375
39,train,zero_terms,,0.7086596554038935
39,train,softmax_collapse,,0.7077646255493164
