epoch,input_type,metric_name,layer,value
26,train,accuracy,,1.0
26,test,accuracy,,0.0014356564865570347
26,general,weights_l2,layers.0.weight,144.12315368652344
26,general,weights_l2,layers.1.weight,140.84034729003906
26,general,weights_l2,layers.2.weight,95.48780059814453
26,train,zero_terms,,0.22948893675347562
26,train,softmax_collapse,,0.2339925616979599
27,train,loss,,4.832366429069712e-08
27,test,loss,,116.15418983557564
27,train,accuracy,,1.0
27,test,accuracy,,0.0010441138084051162
27,general,weights_l2,layers.0.weight,151.73800659179688
27,general,weights_l2,layers.1.weight,141.6029510498047
27,general,weights_l2,layers.2.weight,95.78377532958984
27,train,zero_terms,,0.2876444096338359
27,train,softmax_collapse,,0.28784021735191345
28,train,loss,,4.786804296937778e-09
28,test,loss,,115.95618397626913
28,train,accuracy,,1.0
28,test,accuracy,,0.0007830853563038371
28,general,weights_l2,layers.0.weight,151.741455078125
28,general,weights_l2,layers.1.weight,141.6029815673828
28,general,weights_l2,layers.2.weight,95.78392791748047
28,train,zero_terms,,0.2917564127667907
28,train,softmax_collapse,,0.2929312586784363
29,train,loss,,5.142162850089448e-10
29,test,loss,,115.74604225677624
29,train,accuracy,,1.0
29,test,accuracy,,0.0007830853563038371
29,general,weights_l2,layers.0.weight,151.7466583251953
29,general,weights_l2,layers.1.weight,141.60301208496094
29,general,weights_l2,layers.2.weight,95.78418731689453
29,train,zero_terms,,0.3009594673976895
29,train,softmax_collapse,,0.3015469014644623
30,train,loss,,5.562980166830589e-11
30,test,loss,,115.51389270834878
30,train,accuracy,,1.0
30,test,accuracy,,0.0006525711302531976
30,general,weights_l2,layers.0.weight,151.752197265625
30,general,weights_l2,layers.1.weight,141.60305786132812
30,general,weights_l2,layers.2.weight,95.78459167480469
30,train,zero_terms,,0.3105541413745839
30,train,softmax_collapse,,0.31035831570625305
31,train,loss,,6.133972427683788e-12
31,test,loss,,115.27513430864141
31,train,accuracy,,1.0
31,test,accuracy,,0.0006525711302531976
31,general,weights_l2,layers.0.weight,151.7589111328125
31,general,weights_l2,layers.1.weight,141.6031951904297
31,general,weights_l2,layers.2.weight,95.7856216430664
31,train,zero_terms,,0.3228901507734482
31,train,softmax_collapse,,0.3215194642543793
32,train,loss,,6.543601898111523e-13
32,test,loss,,115.03977745682319
32,train,accuracy,,1.0
32,test,accuracy,,0.0007830853563038371
32,general,weights_l2,layers.0.weight,151.76596069335938
32,general,weights_l2,layers.1.weight,141.6033935546875
32,general,weights_l2,layers.2.weight,95.78801727294922
32,train,zero_terms,,0.3360093988643039
32,train,softmax_collapse,,0.3369884490966797
33,train,loss,,7.198875657842578e-14
33,test,loss,,114.83217553640112
33,train,accuracy,,1.0
33,test,accuracy,,0.0009135995823544767
33,general,weights_l2,layers.0.weight,151.7800750732422
33,general,weights_l2,layers.1.weight,141.6036376953125
33,general,weights_l2,layers.2.weight,95.79253387451172
33,train,zero_terms,,0.3483454082631682
33,train,softmax_collapse,,0.34795379638671875
34,train,loss,,9.257351320036128e-15
34,test,loss,,114.67438058995317
34,train,accuracy,,1.0
34,test,accuracy,,0.0009135995823544767
34,general,weights_l2,layers.0.weight,151.80516052246094
34,general,weights_l2,layers.1.weight,141.60400390625
34,general,weights_l2,layers.2.weight,95.79887390136719
34,train,zero_terms,,0.36929704327393775
34,train,softmax_collapse,,0.36870959401130676
35,train,loss,,1.7343566262892968e-15
35,test,loss,,114.5883882746601
35,train,accuracy,,1.0
35,test,accuracy,,0.0010441138084051162
35,general,weights_l2,layers.0.weight,151.84454345703125
35,general,weights_l2,layers.1.weight,141.60484313964844
35,general,weights_l2,layers.2.weight,95.81050872802734
35,train,zero_terms,,0.3904444879577051
35,train,softmax_collapse,,0.3896612524986267
